step	time	CMx	CMy	CMz	quat_0	quat_1	quat_2	quat_3	vel_x	vel_y	vel_z	angvel_x	angvel_y	angvel_z	volume	J0	J1	J2	J3	J4	J5
3131	1.9434629e+00	5.8207249e-01	5.0037987e-01	5.0000000e-01	9.9932941e-01	0.0000000e+00	0.0000000e+00	-3.6616019e-02	-6.7832424e-02	-9.4314961e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8880551e-02	9.2683314e-05	1.4266179e-08	2.9409563e-07	2.9396886e-07	2.2645474e-08	1.8021072e-12	-4.5150454e-14
3132	1.9440393e+00	5.8203348e-01	5.0037934e-01	5.0000000e-01	9.9932922e-01	0.0000000e+00	0.0000000e+00	-3.6621114e-02	-6.7852463e-02	-9.1981328e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7729176e-02	9.2680362e-05	1.4263972e-08	2.9407700e-07	2.9394837e-07	2.2650588e-08	1.9760755e-12	-3.3232963e-13
3133	1.9446144e+00	5.8199453e-01	5.0037882e-01	5.0000000e-01	9.9932904e-01	0.0000000e+00	0.0000000e+00	-3.6625972e-02	-6.7869550e-02	-9.0437886e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6946807e-02	9.2689315e-05	1.4263533e-08	2.9413154e-07	2.9400059e-07	2.2657946e-08	7.5312838e-13	1.9413287e-13
3134	1.9451881e+00	5.8195567e-01	5.0037832e-01	5.0000000e-01	9.9932888e-01	0.0000000e+00	0.0000000e+00	-3.6630499e-02	-6.7886977e-02	-8.7715366e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5829054e-02	9.2693083e-05	1.4264731e-08	2.9413333e-07	2.9400038e-07	2.2654207e-08	3.3623376e-13	1.2375626e-13
3135	1.9457605e+00	5.8191690e-01	5.0037783e-01	5.0000000e-01	9.9932872e-01	0.0000000e+00	0.0000000e+00	-3.6634726e-02	-6.7903839e-02	-8.5714447e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4812110e-02	9.2692580e-05	1.4264523e-08	2.9415145e-07	2.9401762e-07	2.2652961e-08	-1.6894156e-12	3.5202276e-13
3136	1.9463316e+00	5.8187821e-01	5.0037735e-01	5.0000000e-01	9.9932858e-01	0.0000000e+00	0.0000000e+00	-3.6638660e-02	-6.7921793e-02	-8.4232940e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3820498e-02	9.2692534e-05	1.4264917e-08	2.9419544e-07	2.9406259e-07	2.2653788e-08	-1.4475142e-13	3.5514444e-14
3137	1.9469012e+00	5.8183960e-01	5.0037689e-01	5.0000000e-01	9.9932845e-01	0.0000000e+00	0.0000000e+00	-3.6642262e-02	-6.7940542e-02	-8.1755991e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2688345e-02	9.2691998e-05	1.4264656e-08	2.9417817e-07	2.9404818e-07	2.2649410e-08	3.8297541e-13	-3.9942497e-14
3138	1.9474694e+00	5.8180108e-01	5.0037643e-01	5.0000000e-01	9.9932832e-01	0.0000000e+00	0.0000000e+00	-3.6645649e-02	-6.7956739e-02	-8.0319094e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1956957e-02	9.2697062e-05	1.4265047e-08	2.9422778e-07	2.9409772e-07	2.2655637e-08	8.4534687e-13	-2.6093372e-15
3139	1.9480363e+00	5.8176263e-01	5.0037599e-01	5.0000000e-01	9.9932821e-01	0.0000000e+00	0.0000000e+00	-3.6648739e-02	-6.7973417e-02	-7.7792570e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0935012e-02	9.2696693e-05	1.4266267e-08	2.9421996e-07	2.9409160e-07	2.2651328e-08	1.4406894e-12	-1.6178349e-13
3140	1.9486019e+00	5.8172429e-01	5.0037557e-01	5.0000000e-01	9.9932811e-01	0.0000000e+00	0.0000000e+00	-3.6651508e-02	-6.7990959e-02	-7.5444752e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.8254829e-03	9.2696991e-05	1.4265841e-08	2.9420490e-07	2.9407533e-07	2.2657527e-08	4.4426726e-12	-9.2463551e-14
3141	1.9491659e+00	5.8168602e-01	5.0037515e-01	5.0000000e-01	9.9932801e-01	0.0000000e+00	0.0000000e+00	-3.6654064e-02	-6.8004632e-02	-7.4265659e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.0900364e-03	9.2698592e-05	1.4265681e-08	2.9427317e-07	2.9414552e-07	2.2651288e-08	7.2020340e-13	-9.8997614e-14
3142	1.9497287e+00	5.8164782e-01	5.0037474e-01	5.0000000e-01	9.9932793e-01	0.0000000e+00	0.0000000e+00	-3.6656338e-02	-6.8021074e-02	-7.2272319e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-8.1058731e-03	9.2686538e-05	1.4264156e-08	2.9423768e-07	2.9411051e-07	2.2645759e-08	2.7996615e-12	-5.1952041e-13
3143	1.9502902e+00	5.8160970e-01	5.0037435e-01	5.0000000e-01	9.9932786e-01	0.0000000e+00	0.0000000e+00	-3.6658278e-02	-6.8037265e-02	-6.9878871e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-6.9275951e-03	9.2686551e-05	1.4264145e-08	2.9421724e-07	2.9408798e-07	2.2647451e-08	3.3988547e-14	-2.0520162e-13
3144	1.9508504e+00	5.8157165e-01	5.0037398e-01	5.0000000e-01	9.9932780e-01	0.0000000e+00	0.0000000e+00	-3.6659905e-02	-6.8052782e-02	-6.7007777e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-5.8244166e-03	9.2683499e-05	1.4263486e-08	2.9416679e-07	2.9403647e-07	2.2648473e-08	-1.3925127e-13	-8.9519766e-15
3145	1.9514096e+00	5.8153368e-01	5.0037362e-01	5.0000000e-01	9.9932775e-01	0.0000000e+00	0.0000000e+00	-3.6661167e-02	-6.8069168e-02	-6.4271541e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-4.5286111e-03	9.2685434e-05	1.4264465e-08	2.9415275e-07	2.9402246e-07	2.2648426e-08	1.5533711e-13	-5.7370981e-14
3146	1.9519675e+00	5.8149579e-01	5.0037326e-01	5.0000000e-01	9.9932771e-01	0.0000000e+00	0.0000000e+00	-3.6662227e-02	-6.8081073e-02	-6.3588226e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-3.8124829e-03	9.2692470e-05	1.4266081e-08	2.9425967e-07	2.9412930e-07	2.2640588e-08	1.0237684e-14	2.1753133e-14
3147	1.9525239e+00	5.8145799e-01	5.0037292e-01	5.0000000e-01	9.9932768e-01	0.0000000e+00	0.0000000e+00	-3.6663045e-02	-6.8094245e-02	-6.1707079e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.9483186e-03	9.2697259e-05	1.4267718e-08	2.9430592e-07	2.9417669e-07	2.2633910e-08	5.4895101e-13	-6.5647301e-14
3148	1.9530791e+00	5.8142026e-01	5.0037259e-01	5.0000000e-01	9.9932766e-01	0.0000000e+00	0.0000000e+00	-3.6663606e-02	-6.8109901e-02	-5.9106479e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0250108e-03	9.2705868e-05	1.4271513e-08	2.9432263e-07	2.9419551e-07	2.2636700e-08	5.7074327e-13	6.9502999e-14
3149	1.9536330e+00	5.8138261e-01	5.0037228e-01	5.0000000e-01	9.9932765e-01	0.0000000e+00	0.0000000e+00	-3.6663875e-02	-6.8124697e-02	-5.6925741e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.7419568e-04	9.2709945e-05	1.4274438e-08	2.9433862e-07	2.9421256e-07	2.2634626e-08	7.2598786e-13	-4.0672825e-14
3150	1.9541857e+00	5.8134503e-01	5.0037198e-01	5.0000000e-01	9.9932765e-01	0.0000000e+00	0.0000000e+00	-3.6663888e-02	-6.8139524e-02	-5.5024744e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	-4.8558757e-05	9.2709948e-05	1.4276632e-08	2.9435952e-07	2.9423643e-07	2.2635117e-08	-1.0920910e-12	3.8081464e-13
3151	1.9547372e+00	5.8130751e-01	5.0037168e-01	5.0000000e-01	9.9932766e-01	0.0000000e+00	0.0000000e+00	-3.6663596e-02	-6.8154423e-02	-5.2725345e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.0613140e-03	9.2710544e-05	1.4276658e-08	2.9435402e-07	2.9423209e-07	2.2637253e-08	-1.0207031e-12	6.4194107e-14
3152	1.9552878e+00	5.8127007e-01	5.0037140e-01	5.0000000e-01	9.9932769e-01	0.0000000e+00	0.0000000e+00	-3.6663028e-02	-6.8168100e-02	-5.1045268e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.0707252e-03	9.2705305e-05	1.4276141e-08	2.9435590e-07	2.9423626e-07	2.2627385e-08	5.6036060e-13	3.1214145e-14
3153	1.9558370e+00	5.8123272e-01	5.0037113e-01	5.0000000e-01	9.9932771e-01	0.0000000e+00	0.0000000e+00	-3.6662269e-02	-6.8180937e-02	-4.9922564e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.7729346e-03	9.2695414e-05	1.4276547e-08	2.9437580e-07	2.9426033e-07	2.2614916e-08	2.0586290e-12	-5.5519357e-13
3154	1.9563848e+00	5.8119544e-01	5.0037087e-01	5.0000000e-01	9.9932775e-01	0.0000000e+00	0.0000000e+00	-3.6661156e-02	-6.8196878e-02	-4.7022082e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.0727850e-03	9.2688113e-05	1.4276741e-08	2.9429943e-07	2.9418342e-07	2.2618354e-08	3.2115921e-12	-1.7107067e-13
3155	1.9569315e+00	5.8115823e-01	5.0037063e-01	5.0000000e-01	9.9932780e-01	0.0000000e+00	0.0000000e+00	-3.6659791e-02	-6.8209371e-02	-4.5028631e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.0083827e-03	9.2690470e-05	1.4278206e-08	2.9430668e-07	2.9419072e-07	2.2619965e-08	2.8242770e-12	-2.0358309e-13
3156	1.9574770e+00	5.8112109e-01	5.0037039e-01	5.0000000e-01	9.9932786e-01	0.0000000e+00	0.0000000e+00	-3.6658230e-02	-6.8220032e-02	-4.4051217e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.7393813e-03	9.2690667e-05	1.4279040e-08	2.9435782e-07	2.9424315e-07	2.2614345e-08	5.4710335e-13	-3.0701469e-13
3157	1.9580214e+00	5.8108405e-01	5.0037016e-01	5.0000000e-01	9.9932793e-01	0.0000000e+00	0.0000000e+00	-3.6656380e-02	-6.8232519e-02	-4.1429633e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	6.8199829e-03	9.2695647e-05	1.4280750e-08	2.9436726e-07	2.9425421e-07	2.2612527e-08	1.2284948e-12	-2.9983241e-13
3158	1.9585643e+00	5.8104706e-01	5.0036995e-01	5.0000000e-01	9.9932801e-01	0.0000000e+00	0.0000000e+00	-3.6654280e-02	-6.8243441e-02	-3.9211161e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	7.7549183e-03	9.2697321e-05	1.4284305e-08	2.9438666e-07	2.9427622e-07	2.2601418e-08	4.1203134e-13	-1.9495220e-13
3159	1.9591062e+00	5.8101017e-01	5.0036975e-01	5.0000000e-01	9.9932809e-01	0.0000000e+00	0.0000000e+00	-3.6651880e-02	-6.8256933e-02	-3.6667664e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	8.8875101e-03	9.2699008e-05	1.4287590e-08	2.9437279e-07	2.9426367e-07	2.2601407e-08	1.6589615e-12	2.5489295e-13
3160	1.9596467e+00	5.8097335e-01	5.0036957e-01	5.0000000e-01	9.9932819e-01	0.0000000e+00	0.0000000e+00	-3.6649237e-02	-6.8268152e-02	-3.4442455e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	9.8069747e-03	9.2710831e-05	1.4292244e-08	2.9442284e-07	2.9431560e-07	2.2601751e-08	-6.6333803e-13	4.4295109e-13
3161	1.9601861e+00	5.8093658e-01	5.0036940e-01	5.0000000e-01	9.9932830e-01	0.0000000e+00	0.0000000e+00	-3.6646309e-02	-6.8280765e-02	-3.1948806e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.0879918e-02	9.2708057e-05	1.4293125e-08	2.9439494e-07	2.9428984e-07	2.2602689e-08	-7.4234740e-13	3.7948271e-13
3162	1.9607246e+00	5.8089987e-01	5.0036923e-01	5.0000000e-01	9.9932841e-01	0.0000000e+00	0.0000000e+00	-3.6643160e-02	-6.8290427e-02	-3.0520510e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.1724001e-02	9.2708606e-05	1.4295912e-08	2.9444370e-07	2.9434223e-07	2.2588022e-08	3.0887272e-13	3.3269631e-13
3163	1.9612622e+00	5.8086322e-01	5.0036908e-01	5.0000000e-01	9.9932854e-01	0.0000000e+00	0.0000000e+00	-3.6639769e-02	-6.8303200e-02	-2.8324795e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.2648222e-02	9.2708521e-05	1.4299579e-08	2.9444222e-07	2.9434392e-07	2.2583419e-08	-2.7807683e-13	5.1746235e-14
3164	1.9617987e+00	5.8082665e-01	5.0036894e-01	5.0000000e-01	9.9932867e-01	0.0000000e+00	0.0000000e+00	-3.6636088e-02	-6.8317172e-02	-2.6242226e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.3762718e-02	9.2699641e-05	1.4299751e-08	2.9439560e-07	2.9430009e-07	2.2585956e-08	1.3038635e-12	-4.3454439e-14
3165	1.9623340e+00	5.8079017e-01	5.0036881e-01	5.0000000e-01	9.9932882e-01	0.0000000e+00	0.0000000e+00	-3.6632205e-02	-6.8327753e-02	-2.4722658e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.4559592e-02	9.2698310e-05	1.4302092e-08	2.9442121e-07	2.9432865e-07	2.2580783e-08	-4.2638102e-13	2.0872565e-13
3166	1.9628678e+00	5.8075378e-01	5.0036868e-01	5.0000000e-01	9.9932897e-01	0.0000000e+00	0.0000000e+00	-3.6628087e-02	-6.8336900e-02	-2.2980070e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.5474956e-02	9.2693420e-05	1.4302213e-08	2.9442280e-07	2.9433162e-07	2.2570764e-08	1.0574205e-13	-4.7762489e-14
3167	1.9634004e+00	5.8071747e-01	5.0036857e-01	5.0000000e-01	9.9932913e-01	0.0000000e+00	0.0000000e+00	-3.6623654e-02	-6.8350714e-02	-2.0639941e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.6697593e-02	9.2687492e-05	1.4303569e-08	2.9436816e-07	2.9427932e-07	2.2572362e-08	-1.7955626e-12	2.5308773e-13
3168	1.9639316e+00	5.8068124e-01	5.0036847e-01	5.0000000e-01	9.9932930e-01	0.0000000e+00	0.0000000e+00	-3.6619038e-02	-6.8357952e-02	-1.9285278e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.7432034e-02	9.2688158e-05	1.4306460e-08	2.9440606e-07	2.9431960e-07	2.2557432e-08	-2.7010934e-13	5.0224014e-14
3169	1.9644617e+00	5.8064508e-01	5.0036838e-01	5.0000000e-01	9.9932947e-01	0.0000000e+00	0.0000000e+00	-3.6614241e-02	-6.8366677e-02	-1.7582622e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.8153766e-02	9.2692483e-05	1.4310047e-08	2.9444359e-07	2.9436115e-07	2.2552704e-08	-8.9052638e-13	1.8385922e-13
3170	1.9649905e+00	5.8060898e-01	5.0036830e-01	5.0000000e-01	9.9932966e-01	0.0000000e+00	0.0000000e+00	-3.6609236e-02	-6.8375121e-02	-1.5609276e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	1.8967368e-02	9.2687716e-05	1.4312283e-08	2.9444966e-07	2.9437088e-07	2.2542027e-08	-8.7074477e-14	1.3459074e-13
3171	1.9655186e+00	5.8057292e-01	5.0036823e-01	5.0000000e-01	9.9932985e-01	0.0000000e+00	0.0000000e+00	-3.6603887e-02	-6.8388482e-02	-1.2504644e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.0302007e-02	9.2689654e-05	1.4316509e-08	2.9439947e-07	2.9432311e-07	2.2545768e-08	7.5810509e-13	9.9771003e-14
3172	1.9660459e+00	5.8053691e-01	5.0036818e-01	5.0000000e-01	9.9933006e-01	0.0000000e+00	0.0000000e+00	-3.6598351e-02	-6.8394999e-02	-1.0263153e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.1044424e-02	9.2699784e-05	1.4322626e-08	2.9445544e-07	2.9438248e-07	2.2531956e-08	2.1494070e-13	6.6067342e-14
3173	1.9665723e+00	5.8050095e-01	5.0036813e-01	5.0000000e-01	9.9933027e-01	0.0000000e+00	0.0000000e+00	-3.6592571e-02	-6.8404733e-02	-8.2080507e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.2007910e-02	9.2702726e-05	1.4326836e-08	2.9446825e-07	2.9439775e-07	2.2530007e-08	2.4059199e-13	-6.4077679e-14
3174	1.9670980e+00	5.8046506e-01	5.0036811e-01	5.0000000e-01	9.9933049e-01	0.0000000e+00	0.0000000e+00	-3.6586480e-02	-6.8415899e-02	-5.4687019e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.3239690e-02	9.2703692e-05	1.4330395e-08	2.9443216e-07	2.9436613e-07	2.2525496e-08	8.8336302e-13	-3.4442619e-14
3175	1.9676226e+00	5.8042925e-01	5.0036809e-01	5.0000000e-01	9.9933073e-01	0.0000000e+00	0.0000000e+00	-3.6580076e-02	-6.8426152e-02	-2.8423606e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.4488091e-02	9.2706633e-05	1.4332164e-08	2.9441343e-07	2.9435009e-07	2.2524812e-08	1.7173668e-12	2.3255916e-13
3176	1.9681459e+00	5.8039353e-01	5.0036808e-01	5.0000000e-01	9.9933097e-01	0.0000000e+00	0.0000000e+00	-3.6573504e-02	-6.8432484e-02	-1.5081720e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.5197025e-02	9.2715938e-05	1.4336740e-08	2.9449534e-07	2.9443578e-07	2.2517823e-08	-5.3533254e-14	8.6192393e-14
3177	1.9686679e+00	5.8035789e-01	5.0036809e-01	5.0000000e-01	9.9933122e-01	0.0000000e+00	0.0000000e+00	-3.6566655e-02	-6.8444066e-02	1.0724640e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.6320276e-02	9.2714966e-05	1.4340580e-08	2.9445047e-07	2.9439377e-07	2.2518106e-08	1.0624393e-13	2.0286849e-13
3178	1.9691887e+00	5.8032230e-01	5.0036810e-01	5.0000000e-01	9.9933147e-01	0.0000000e+00	0.0000000e+00	-3.6559596e-02	-6.8452728e-02	2.8289621e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.7176592e-02	9.2705542e-05	1.4343361e-08	2.9443137e-07	2.9438018e-07	2.2502151e-08	-2.3815313e-12	6.3320160e-13
3179	1.9697085e+00	5.8028679e-01	5.0036812e-01	5.0000000e-01	9.9933174e-01	0.0000000e+00	0.0000000e+00	-3.6552363e-02	-6.8460166e-02	3.8601997e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.7912339e-02	9.2700923e-05	1.4345728e-08	2.9445442e-07	2.9440700e-07	2.2493944e-08	-4.4247218e-14	1.1339417e-13
3180	1.9702272e+00	5.8025132e-01	5.0036814e-01	5.0000000e-01	9.9933201e-01	0.0000000e+00	0.0000000e+00	-3.6545001e-02	-6.8465504e-02	4.1779961e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.8438092e-02	9.2695735e-05	1.4347566e-08	2.9451031e-07	2.9446740e-07	2.2481939e-08	-3.9633598e-13	-1.6206129e-13
3181	1.9707452e+00	5.8021591e-01	5.0036818e-01	5.0000000e-01	9.9933229e-01	0.0000000e+00	0.0000000e+00	-3.6537340e-02	-6.8473878e-02	7.3194383e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	2.9647239e-02	9.2686284e-05	1.4349539e-08	2.9443309e-07	2.9439263e-07	2.2469002e-08	-5.6757607e-13	7.4352420e-14
3182	1.9712624e+00	5.8018054e-01	5.0036823e-01	5.0000000e-01	9.9933257e-01	0.0000000e+00	0.0000000e+00	-3.6529528e-02	-6.8480693e-02	8.5465423e-05	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.0272252e-02	9.2689610e-05	1.4355726e-08	2.9450355e-07	2.9446862e-07	2.2457496e-08	1.6787178e-12	-6.4830401e-14
3183	1.9717789e+00	5.8014522e-01	5.0036829e-01	5.0000000e-01	9.9933287e-01	0.0000000e+00	0.0000000e+00	-3.6521421e-02	-6.8490203e-02	1.1555058e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.1456576e-02	9.2690513e-05	1.4359619e-08	2.9444979e-07	2.9441823e-07	2.2449868e-08	1.9459830e-12	-9.2315477e-14
3184	1.9722947e+00	5.8010995e-01	5.0036836e-01	5.0000000e-01	9.9933318e-01	0.0000000e+00	0.0000000e+00	-3.6513074e-02	-6.8498106e-02	1.4232368e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.2439851e-02	9.2693079e-05	1.4366067e-08	2.9443344e-07	2.9440545e-07	2.2439642e-08	9.9390146e-13	-4.0138262e-14
3185	1.9728096e+00	5.8007473e-01	5.0036845e-01	5.0000000e-01	9.9933349e-01	0.0000000e+00	0.0000000e+00	-3.6504426e-02	-6.8507822e-02	1.6894471e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.3675780e-02	9.2692701e-05	1.4369458e-08	2.9438812e-07	2.9436370e-07	2.2438376e-08	3.2949445e-12	-5.0604177e-13
3186	1.9733236e+00	5.8003961e-01	5.0036854e-01	5.0000000e-01	9.9933381e-01	0.0000000e+00	0.0000000e+00	-3.6495588e-02	-6.8514377e-02	1.8316204e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.4502116e-02	9.2699504e-05	1.4374850e-08	2.9444254e-07	2.9442355e-07	2.2433243e-08	1.6380398e-12	-3.5136409e-13
3187	1.9738362e+00	5.8000456e-01	5.0036865e-01	5.0000000e-01	9.9933415e-01	0.0000000e+00	0.0000000e+00	-3.6486430e-02	-6.8523869e-02	2.1647044e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.5830618e-02	9.2706413e-05	1.4380739e-08	2.9440214e-07	2.9438659e-07	2.2434784e-08	-1.8460666e-12	3.3499989e-13
3188	1.9743477e+00	5.7996957e-01	5.0036877e-01	5.0000000e-01	9.9933449e-01	0.0000000e+00	0.0000000e+00	-3.6477065e-02	-6.8529640e-02	2.3836323e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.6708744e-02	9.2707590e-05	1.4385289e-08	2.9440474e-07	2.9439337e-07	2.2425559e-08	-1.0442789e-12	1.3363296e-13
3189	1.9748583e+00	5.7993465e-01	5.0036890e-01	5.0000000e-01	9.9933484e-01	0.0000000e+00	0.0000000e+00	-3.6467523e-02	-6.8534555e-02	2.5867662e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.7478824e-02	9.2714516e-05	1.4391604e-08	2.9444073e-07	2.9443419e-07	2.2415461e-08	8.2273964e-13	3.1080500e-13
3190	1.9753678e+00	5.7989979e-01	5.0036905e-01	5.0000000e-01	9.9933519e-01	0.0000000e+00	0.0000000e+00	-3.6457785e-02	-6.8540881e-02	2.8051902e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.8322268e-02	9.2714699e-05	1.4397509e-08	2.9443346e-07	2.9443264e-07	2.2407253e-08	-1.3169600e-12	4.0710866e-13
3191	1.9758764e+00	5.7986500e-01	5.0036920e-01	5.0000000e-01	9.9933556e-01	0.0000000e+00	0.0000000e+00	-3.6447867e-02	-6.8546312e-02	2.9304020e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.9101657e-02	9.2705751e-05	1.4400584e-08	2.9443789e-07	2.9444272e-07	2.2396126e-08	6.8114999e-13	1.4582865e-13
3192	1.9763840e+00	5.7983025e-01	5.0036935e-01	5.0000000e-01	9.9933592e-01	0.0000000e+00	0.0000000e+00	-3.6437784e-02	-6.8552304e-02	3.0021223e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.9814854e-02	9.2702010e-05	1.4405076e-08	2.9447625e-07	2.9448591e-07	2.2388460e-08	-9.2076787e-13	1.7600902e-13
3193	1.9768908e+00	5.7979554e-01	5.0036951e-01	5.0000000e-01	9.9933630e-01	0.0000000e+00	0.0000000e+00	-3.6427437e-02	-6.8558930e-02	3.2452276e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.0904592e-02	9.2699643e-05	1.4410185e-08	2.9444892e-07	2.9446282e-07	2.2377394e-08	1.6530934e-12	-3.3682478e-13
3194	1.9773971e+00	5.7976088e-01	5.0036968e-01	5.0000000e-01	9.9933668e-01	0.0000000e+00	0.0000000e+00	-3.6416945e-02	-6.8561312e-02	3.3282153e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.1532610e-02	9.2695455e-05	1.4414100e-08	2.9451755e-07	2.9453575e-07	2.2357472e-08	2.3303404e-12	-3.4669201e-13
3195	1.9779027e+00	5.7972626e-01	5.0036987e-01	5.0000000e-01	9.9933708e-01	0.0000000e+00	0.0000000e+00	-3.6406127e-02	-6.8570989e-02	3.6604096e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.2883833e-02	9.2686532e-05	1.4417758e-08	2.9440589e-07	2.9442619e-07	2.2355558e-08	1.7626110e-12	-1.4957399e-13
3196	1.9784075e+00	5.7969168e-01	5.0037006e-01	5.0000000e-01	9.9933748e-01	0.0000000e+00	0.0000000e+00	-3.6395115e-02	-6.8576997e-02	3.8118357e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.3696108e-02	9.2683764e-05	1.4421209e-08	2.9441497e-07	2.9444104e-07	2.2347859e-08	7.2886686e-13	-1.2136277e-13
3197	1.9789119e+00	5.7965715e-01	5.0037026e-01	5.0000000e-01	9.9933789e-01	0.0000000e+00	0.0000000e+00	-3.6383891e-02	-6.8583110e-02	4.0617200e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.4625249e-02	9.2690292e-05	1.4427791e-08	2.9441955e-07	2.9445136e-07	2.2346014e-08	3.2367557e-12	-2.4407105e-13
3198	1.9794153e+00	5.7962270e-01	5.0037048e-01	5.0000000e-01	9.9933830e-01	0.0000000e+00	0.0000000e+00	-3.6372424e-02	-6.8589763e-02	4.3313493e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.5682093e-02	9.2694528e-05	1.4434455e-08	2.9438950e-07	2.9442700e-07	2.2339835e-08	2.7326142e-12	-4.8445031e-13
3199	1.9799176e+00	5.7958833e-01	5.0037071e-01	5.0000000e-01	9.9933873e-01	0.0000000e+00	0.0000000e+00	-3.6360775e-02	-6.8591631e-02	4.5122816e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.6527576e-02	9.2698863e-05	1.4439802e-08	2.9442069e-07	2.9446363e-07	2.2320757e-08	1.1465618e-12	-1.6754913e-13
3200	1.9804187e+00	5.7955404e-01	5.0037094e-01	5.0000000e-01	9.9933916e-01	0.0000000e+00	0.0000000e+00	-3.6348941e-02	-6.8596139e-02	4.7426600e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.7387221e-02	9.2699186e-05	1.4445144e-08	2.9441165e-07	2.9446093e-07	2.2312022e-08	-1.5296520e-12	-4.2150054e-15
3201	1.9809185e+00	5.7951981e-01	5.0037119e-01	5.0000000e-01	9.9933959e-01	0.0000000e+00	0.0000000e+00	-3.6336985e-02	-6.8600274e-02	4.8988669e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.7948104e-02	9.2709181e-05	1.4453607e-08	2.9448027e-07	2.9453801e-07	2.2305723e-08	-1.0045023e-12	1.1583887e-13
