step	time	CMx	CMy	CMz	quat_0	quat_1	quat_2	quat_3	vel_x	vel_y	vel_z	angvel_x	angvel_y	angvel_z	volume	J0	J1	J2	J3	J4	J5
5805	6.5047664e+00	1.5263299e-01	5.1127873e-01	5.0000000e-01	9.9995715e-01	0.0000000e+00	0.0000000e+00	9.2569560e-03	-1.0775575e-01	3.8398323e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.0287385e-02	9.2681311e-05	1.3437234e-08	2.9464121e-07	2.9350886e-07	-6.7146268e-09	-1.7801842e-12	1.0060250e-12
5806	6.5056940e+00	1.5253303e-01	5.1128227e-01	5.0000000e-01	9.9995754e-01	0.0000000e+00	0.0000000e+00	9.2149317e-03	-1.0773338e-01	3.8181271e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.0589538e-02	9.2749671e-05	1.3472670e-08	2.9493339e-07	2.9382468e-07	-6.6795812e-09	2.1420167e-12	4.6785494e-13
5807	6.5066218e+00	1.5243352e-01	5.1128576e-01	5.0000000e-01	9.9995794e-01	0.0000000e+00	0.0000000e+00	9.1717653e-03	-1.0772747e-01	3.7741423e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.3465315e-02	9.2759889e-05	1.3486663e-08	2.9486658e-07	2.9378085e-07	-6.6789181e-09	1.0342600e-11	-6.8316263e-15
5808	6.5075456e+00	1.5233438e-01	5.1128920e-01	5.0000000e-01	9.9995834e-01	0.0000000e+00	0.0000000e+00	9.1279433e-03	-1.0770668e-01	3.7405062e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.5224889e-02	9.2765525e-05	1.3505904e-08	2.9484922e-07	2.9379567e-07	-6.6244312e-09	3.8189567e-13	1.2351381e-12
5809	6.5084660e+00	1.5223541e-01	5.1129261e-01	5.0000000e-01	9.9995875e-01	0.0000000e+00	0.0000000e+00	9.0832508e-03	-1.0769362e-01	3.7044034e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.7268034e-02	9.2734679e-05	1.3516115e-08	2.9470860e-07	2.9367508e-07	-6.6174683e-09	7.1710468e-12	9.9731363e-13
5810	6.5093850e+00	1.5213674e-01	5.1129594e-01	5.0000000e-01	9.9995916e-01	0.0000000e+00	0.0000000e+00	9.0373100e-03	-1.0768237e-01	3.6321062e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0027029e-01	9.2715052e-05	1.3534519e-08	2.9446116e-07	2.9344739e-07	-6.5996836e-09	4.4712117e-12	7.9581757e-13
5811	6.5103014e+00	1.5203830e-01	5.1129924e-01	5.0000000e-01	9.9995958e-01	0.0000000e+00	0.0000000e+00	8.9907861e-03	-1.0765883e-01	3.6101195e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0176629e-01	9.2709395e-05	1.3558106e-08	2.9446554e-07	2.9346874e-07	-6.5553202e-09	7.6130304e-13	9.2254323e-13
5812	6.5112157e+00	1.5193988e-01	5.1130252e-01	5.0000000e-01	9.9996001e-01	0.0000000e+00	0.0000000e+00	8.9435485e-03	-1.0763269e-01	3.5955900e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0332356e-01	9.2678325e-05	1.3576853e-08	2.9443033e-07	2.9345379e-07	-6.4882785e-09	-2.9954456e-12	-2.6805119e-13
5813	6.5121301e+00	1.5184154e-01	5.1130579e-01	5.0000000e-01	9.9996043e-01	0.0000000e+00	0.0000000e+00	8.8956337e-03	-1.0761424e-01	3.5723537e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0487021e-01	9.2660079e-05	1.3593630e-08	2.9436932e-07	2.9341022e-07	-6.4712895e-09	-6.2307808e-12	2.5920215e-13
5814	6.5130440e+00	1.5174322e-01	5.1130904e-01	5.0000000e-01	9.9996086e-01	0.0000000e+00	0.0000000e+00	8.8469590e-03	-1.0758867e-01	3.5539492e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0653095e-01	9.2673657e-05	1.3618876e-08	2.9447714e-07	2.9353311e-07	-6.4325702e-09	-4.5616921e-12	-6.5161857e-13
5815	6.5139578e+00	1.5164522e-01	5.1131226e-01	5.0000000e-01	9.9996130e-01	0.0000000e+00	0.0000000e+00	8.7978830e-03	-1.0756427e-01	3.5337273e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0774095e-01	9.2675125e-05	1.3645075e-08	2.9446645e-07	2.9354696e-07	-6.3871887e-09	-5.0257975e-12	-1.1246204e-12
5816	6.5148688e+00	1.5154773e-01	5.1131543e-01	5.0000000e-01	9.9996173e-01	0.0000000e+00	0.0000000e+00	8.7482307e-03	-1.0755148e-01	3.4989591e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0955995e-01	9.2698650e-05	1.3674867e-08	2.9449105e-07	2.9359421e-07	-6.3811473e-09	-4.2318619e-12	-2.9780953e-13
5817	6.5157753e+00	1.5145074e-01	5.1131854e-01	5.0000000e-01	9.9996217e-01	0.0000000e+00	0.0000000e+00	8.6981160e-03	-1.0752827e-01	3.4536862e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1111685e-01	9.2721850e-05	1.3703206e-08	2.9451273e-07	2.9363941e-07	-6.3482158e-09	5.7955058e-12	1.1436160e-13
5818	6.5166773e+00	1.5135399e-01	5.1132160e-01	5.0000000e-01	9.9996261e-01	0.0000000e+00	0.0000000e+00	8.6471094e-03	-1.0750818e-01	3.3959215e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1336665e-01	9.2717669e-05	1.3723249e-08	2.9433755e-07	2.9349223e-07	-6.3064707e-09	-2.3060118e-12	1.0620832e-12
5819	6.5175772e+00	1.5125743e-01	5.1132464e-01	5.0000000e-01	9.9996306e-01	0.0000000e+00	0.0000000e+00	8.5957122e-03	-1.0747727e-01	3.3902315e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1441489e-01	9.2732064e-05	1.3740148e-08	2.9450454e-07	2.9368462e-07	-6.2658490e-09	4.1924362e-12	5.5335051e-13
5820	6.5184757e+00	1.5116101e-01	5.1132765e-01	5.0000000e-01	9.9996350e-01	0.0000000e+00	0.0000000e+00	8.5436417e-03	-1.0745564e-01	3.3462266e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1607379e-01	9.2743848e-05	1.3764356e-08	2.9443014e-07	2.9363348e-07	-6.2418921e-09	1.6644678e-14	1.7737154e-12
5821	6.5193729e+00	1.5106446e-01	5.1133063e-01	5.0000000e-01	9.9996395e-01	0.0000000e+00	0.0000000e+00	8.4906387e-03	-1.0742679e-01	3.3177414e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1794439e-01	9.2730158e-05	1.3781057e-08	2.9437609e-07	2.9360197e-07	-6.2006450e-09	-3.4826107e-12	-9.8212639e-15
5822	6.5202717e+00	1.5096780e-01	5.1133358e-01	5.0000000e-01	9.9996441e-01	0.0000000e+00	0.0000000e+00	8.4366991e-03	-1.0739761e-01	3.2831183e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1986524e-01	9.2706491e-05	1.3796234e-08	2.9423369e-07	2.9348112e-07	-6.1454074e-09	-6.9218999e-12	-3.2914551e-13
5823	6.5211718e+00	1.5087149e-01	5.1133649e-01	5.0000000e-01	9.9996487e-01	0.0000000e+00	0.0000000e+00	8.3819958e-03	-1.0737868e-01	3.2452789e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2198694e-01	9.2688451e-05	1.3814037e-08	2.9416565e-07	2.9343717e-07	-6.1246694e-09	-4.8936056e-12	-8.7591282e-13
5824	6.5220687e+00	1.5077528e-01	5.1133941e-01	5.0000000e-01	9.9996533e-01	0.0000000e+00	0.0000000e+00	8.3273949e-03	-1.0734132e-01	3.2526206e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2183861e-01	9.2673680e-05	1.3833450e-08	2.9429764e-07	2.9359130e-07	-6.0800419e-09	-1.2804623e-12	-4.9671842e-13
5825	6.5229650e+00	1.5067908e-01	5.1134231e-01	5.0000000e-01	9.9996579e-01	0.0000000e+00	0.0000000e+00	8.2720207e-03	-1.0731451e-01	3.2333268e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2355719e-01	9.2647266e-05	1.3853700e-08	2.9417951e-07	2.9349506e-07	-6.0400745e-09	-6.6816534e-12	-2.1058956e-13
5826	6.5238613e+00	1.5058289e-01	5.1134515e-01	5.0000000e-01	9.9996625e-01	0.0000000e+00	0.0000000e+00	8.2152758e-03	-1.0728857e-01	3.1695911e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2658374e-01	9.2639311e-05	1.3877849e-08	2.9393185e-07	2.9327022e-07	-5.9885591e-09	-2.9613793e-12	-4.1369209e-13
5827	6.5247579e+00	1.5048733e-01	5.1134794e-01	5.0000000e-01	9.9996672e-01	0.0000000e+00	0.0000000e+00	8.1581403e-03	-1.0725910e-01	3.1312157e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2826611e-01	9.2646350e-05	1.3904339e-08	2.9392787e-07	2.9328915e-07	-5.9422481e-09	-9.3777252e-13	-1.3942510e-13
5828	6.5256488e+00	1.5039236e-01	5.1135067e-01	5.0000000e-01	9.9996719e-01	0.0000000e+00	0.0000000e+00	8.1008218e-03	-1.0723364e-01	3.0856767e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2944152e-01	9.2658351e-05	1.3930875e-08	2.9390636e-07	2.9328904e-07	-5.9167403e-09	-4.4796100e-13	-6.1662586e-13
5829	6.5265345e+00	1.5029697e-01	5.1135340e-01	5.0000000e-01	9.9996766e-01	0.0000000e+00	0.0000000e+00	8.0428074e-03	-1.0721052e-01	3.0687070e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3041383e-01	9.2641040e-05	1.3951675e-08	2.9390751e-07	2.9331988e-07	-5.8946190e-09	-5.0796668e-12	-3.4596498e-13
5830	6.5274242e+00	1.5020133e-01	5.1135610e-01	5.0000000e-01	9.9996813e-01	0.0000000e+00	0.0000000e+00	7.9835277e-03	-1.0718925e-01	3.0178653e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3287337e-01	9.2649793e-05	1.3980874e-08	2.9387547e-07	2.9331414e-07	-5.8535180e-09	-3.3544761e-12	2.3429595e-13
5831	6.5283165e+00	1.5010580e-01	5.1135873e-01	5.0000000e-01	9.9996861e-01	0.0000000e+00	0.0000000e+00	7.9229215e-03	-1.0717409e-01	2.9553243e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3599573e-01	9.2646820e-05	1.4002383e-08	2.9365564e-07	2.9312017e-07	-5.8284007e-09	-1.2884888e-11	-5.0126956e-13
5832	6.5292079e+00	1.5001091e-01	5.1136134e-01	5.0000000e-01	9.9996909e-01	0.0000000e+00	0.0000000e+00	7.8620894e-03	-1.0714496e-01	2.9457640e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3738733e-01	9.2642817e-05	1.4021710e-08	2.9368805e-07	2.9317322e-07	-5.7961924e-09	-9.5831967e-12	-4.2431042e-13
5833	6.5300934e+00	1.4991645e-01	5.1136392e-01	5.0000000e-01	9.9996957e-01	0.0000000e+00	0.0000000e+00	7.8005918e-03	-1.0712380e-01	2.9218549e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3948778e-01	9.2615245e-05	1.4043480e-08	2.9351944e-07	2.9303188e-07	-5.7610636e-09	4.5996564e-12	2.4577163e-13
5834	6.5309752e+00	1.4982178e-01	5.1136648e-01	5.0000000e-01	9.9997006e-01	0.0000000e+00	0.0000000e+00	7.7385348e-03	-1.0709767e-01	2.8985048e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4041392e-01	9.2597764e-05	1.4065413e-08	2.9343597e-07	2.9297686e-07	-5.7157408e-09	-1.6158961e-12	1.3942511e-12
5835	6.5318592e+00	1.4972693e-01	5.1136902e-01	5.0000000e-01	9.9997054e-01	0.0000000e+00	0.0000000e+00	7.6758442e-03	-1.0706163e-01	2.8704596e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4151545e-01	9.2589905e-05	1.4087941e-08	2.9341157e-07	2.9297824e-07	-5.6426158e-09	-9.4082441e-12	9.8722241e-13
5836	6.5327452e+00	1.4963233e-01	5.1137155e-01	5.0000000e-01	9.9997102e-01	0.0000000e+00	0.0000000e+00	7.6129129e-03	-1.0702704e-01	2.8574583e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4240712e-01	9.2598212e-05	1.4115662e-08	2.9352552e-07	2.9311207e-07	-5.5833483e-09	-1.2657964e-11	5.3953731e-13
5837	6.5336290e+00	1.4953797e-01	5.1137411e-01	5.0000000e-01	9.9997149e-01	0.0000000e+00	0.0000000e+00	7.5507411e-03	-1.0698087e-01	2.9048202e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4098298e-01	9.2606594e-05	1.4134944e-08	2.9391360e-07	2.9352787e-07	-5.5267567e-09	-5.8885546e-12	1.1515708e-12
5838	6.5345110e+00	1.4944348e-01	5.1137662e-01	5.0000000e-01	9.9997197e-01	0.0000000e+00	0.0000000e+00	7.4871986e-03	-1.0695543e-01	2.8440650e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4385511e-01	9.2615401e-05	1.4163495e-08	2.9379961e-07	2.9343635e-07	-5.4843466e-09	-4.2846165e-12	1.2411839e-12
5839	6.5353945e+00	1.4934888e-01	5.1137910e-01	5.0000000e-01	9.9997245e-01	0.0000000e+00	0.0000000e+00	7.4228017e-03	-1.0692729e-01	2.8064551e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4557548e-01	9.2610745e-05	1.4193618e-08	2.9369771e-07	2.9335838e-07	-5.4362424e-09	-4.9655946e-12	-8.4172177e-13
5840	6.5362792e+00	1.4925402e-01	5.1138154e-01	5.0000000e-01	9.9997294e-01	0.0000000e+00	0.0000000e+00	7.3570885e-03	-1.0690240e-01	2.7467819e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4811177e-01	9.2621194e-05	1.4224972e-08	2.9350280e-07	2.9318725e-07	-5.4007412e-09	2.6104419e-12	-7.8211089e-13
5841	6.5371666e+00	1.4915949e-01	5.1138392e-01	5.0000000e-01	9.9997342e-01	0.0000000e+00	0.0000000e+00	7.2906123e-03	-1.0687117e-01	2.6939952e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5031022e-01	9.2633494e-05	1.4253702e-08	2.9346058e-07	2.9317344e-07	-5.3376887e-09	-9.3772255e-13	-1.8392235e-13
5842	6.5380511e+00	1.4906631e-01	5.1138623e-01	5.0000000e-01	9.9997390e-01	0.0000000e+00	0.0000000e+00	7.2243472e-03	-1.0684322e-01	2.6394263e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5197245e-01	9.2659181e-05	1.4283850e-08	2.9347303e-07	2.9321177e-07	-5.3101599e-09	6.0722944e-12	-5.0828862e-13
5843	6.5389232e+00	1.4897371e-01	5.1138844e-01	5.0000000e-01	9.9997439e-01	0.0000000e+00	0.0000000e+00	7.1571298e-03	-1.0682358e-01	2.5573336e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5509699e-01	9.2645825e-05	1.4309711e-08	2.9309348e-07	2.9286498e-07	-5.2682820e-09	4.4914842e-12	-2.6756163e-13
5844	6.5397900e+00	1.4888143e-01	5.1139061e-01	5.0000000e-01	9.9997487e-01	0.0000000e+00	0.0000000e+00	7.0892952e-03	-1.0679977e-01	2.5069720e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5701886e-01	9.2662039e-05	1.4344557e-08	2.9294309e-07	2.9273928e-07	-5.2404216e-09	7.6690605e-12	1.4155288e-13
5845	6.5406541e+00	1.4878919e-01	5.1139272e-01	5.0000000e-01	9.9997536e-01	0.0000000e+00	0.0000000e+00	7.0202695e-03	-1.0678036e-01	2.4430168e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5980769e-01	9.2666785e-05	1.4373943e-08	2.9270462e-07	2.9253519e-07	-5.2235628e-09	1.0163420e-12	-1.5436594e-13
5846	6.5415180e+00	1.4869633e-01	5.1139484e-01	5.0000000e-01	9.9997585e-01	0.0000000e+00	0.0000000e+00	6.9503627e-03	-1.0673914e-01	2.4395668e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6071589e-01	9.2660925e-05	1.4402612e-08	2.9266113e-07	2.9251413e-07	-5.1721381e-09	-4.4247522e-12	-1.2878935e-12
5847	6.5423879e+00	1.4860304e-01	5.1139694e-01	5.0000000e-01	9.9997634e-01	0.0000000e+00	0.0000000e+00	6.8790956e-03	-1.0669904e-01	2.4003947e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6302377e-01	9.2627078e-05	1.4421599e-08	2.9238915e-07	2.9226544e-07	-5.1027227e-09	-2.2734988e-12	-1.2603042e-12
5848	6.5432623e+00	1.4850992e-01	5.1139905e-01	5.0000000e-01	9.9997682e-01	0.0000000e+00	0.0000000e+00	6.8081498e-03	-1.0665751e-01	2.4199103e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6252675e-01	9.2635784e-05	1.4446934e-08	2.9261508e-07	2.9252120e-07	-5.0577271e-09	-1.5845931e-11	2.2767014e-13
5849	6.5441353e+00	1.4841678e-01	5.1140120e-01	5.0000000e-01	9.9997730e-01	0.0000000e+00	0.0000000e+00	6.7375396e-03	-1.0661314e-01	2.4518661e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6165277e-01	9.2635288e-05	1.4470479e-08	2.9289750e-07	2.9283034e-07	-4.9982496e-09	-9.2749757e-12	4.6012944e-13
5850	6.5450090e+00	1.4832367e-01	5.1140331e-01	5.0000000e-01	9.9997778e-01	0.0000000e+00	0.0000000e+00	6.6664264e-03	-1.0657391e-01	2.4215595e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6279742e-01	9.2643364e-05	1.4498875e-08	2.9298454e-07	2.9294207e-07	-4.9462844e-09	1.9350737e-13	7.9137079e-13
5851	6.5458826e+00	1.4823052e-01	5.1140540e-01	5.0000000e-01	9.9997825e-01	0.0000000e+00	0.0000000e+00	6.5948646e-03	-1.0653283e-01	2.3933693e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6368518e-01	9.2678050e-05	1.4534506e-08	2.9316825e-07	2.9315191e-07	-4.8745948e-09	5.2620318e-12	1.1061632e-12
5852	6.5467570e+00	1.4813744e-01	5.1140747e-01	5.0000000e-01	9.9997873e-01	0.0000000e+00	0.0000000e+00	6.5227307e-03	-1.0650268e-01	2.3658979e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6507992e-01	9.2669011e-05	1.4559643e-08	2.9314965e-07	2.9315767e-07	-4.8467648e-09	4.9628345e-12	4.8417123e-13
5853	6.5476310e+00	1.4804449e-01	5.1140951e-01	5.0000000e-01	9.9997920e-01	0.0000000e+00	0.0000000e+00	6.4502131e-03	-1.0646454e-01	2.3409187e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6612870e-01	9.2696623e-05	1.4585999e-08	2.9327810e-07	2.9331311e-07	-4.7961214e-09	1.4949981e-12	1.4840008e-13
5854	6.5485040e+00	1.4795174e-01	5.1141149e-01	5.0000000e-01	9.9997967e-01	0.0000000e+00	0.0000000e+00	6.3768196e-03	-1.0644331e-01	2.2699336e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.6845189e-01	9.2727136e-05	1.4626548e-08	2.9320758e-07	2.9327189e-07	-4.7675037e-09	-1.7611254e-12	1.6732710e-12
5855	6.5493754e+00	1.4785928e-01	5.1141341e-01	5.0000000e-01	9.9998014e-01	0.0000000e+00	0.0000000e+00	6.3023265e-03	-1.0641469e-01	2.2050402e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7147814e-01	9.2706029e-05	1.4657873e-08	2.9277680e-07	2.9286626e-07	-4.7124390e-09	-1.8837738e-12	1.1612934e-12
5856	6.5502443e+00	1.4776683e-01	5.1141528e-01	5.0000000e-01	9.9998061e-01	0.0000000e+00	0.0000000e+00	6.2269256e-03	-1.0638713e-01	2.1552327e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7354578e-01	9.2690685e-05	1.4680317e-08	2.9263883e-07	2.9276369e-07	-4.6798799e-09	3.6725607e-12	1.6840795e-12
5857	6.5511132e+00	1.4767471e-01	5.1141708e-01	5.0000000e-01	9.9998109e-01	0.0000000e+00	0.0000000e+00	6.1502951e-03	-1.0636592e-01	2.0810619e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7696096e-01	9.2645399e-05	1.4699094e-08	2.9215385e-07	2.9231533e-07	-4.6355518e-09	-1.9779763e-12	1.5215999e-12
5858	6.5519793e+00	1.4758276e-01	5.1141886e-01	5.0000000e-01	9.9998156e-01	0.0000000e+00	0.0000000e+00	6.0732353e-03	-1.0633025e-01	2.0512960e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.7823371e-01	9.2664250e-05	1.4731272e-08	2.9217607e-07	2.9236415e-07	-4.5982202e-09	3.5190347e-12	8.1071369e-13
5859	6.5528440e+00	1.4749107e-01	5.1142059e-01	5.0000000e-01	9.9998203e-01	0.0000000e+00	0.0000000e+00	5.9953744e-03	-1.0629829e-01	2.0097767e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8052410e-01	9.2652793e-05	1.4758136e-08	2.9197650e-07	2.9219378e-07	-4.5491115e-09	-9.5877601e-12	-1.5852429e-12
5860	6.5537067e+00	1.4739954e-01	5.1142231e-01	5.0000000e-01	9.9998249e-01	0.0000000e+00	0.0000000e+00	5.9171198e-03	-1.0625987e-01	1.9965382e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8171470e-01	9.2640773e-05	1.4784602e-08	2.9194357e-07	2.9218342e-07	-4.4943494e-09	2.0982583e-12	5.0981188e-13
5861	6.5545680e+00	1.4730797e-01	5.1142403e-01	5.0000000e-01	9.9998296e-01	0.0000000e+00	0.0000000e+00	5.8386197e-03	-1.0621852e-01	1.9970217e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8210558e-01	9.2656339e-05	1.4815757e-08	2.9217894e-07	2.9244492e-07	-4.4441785e-09	1.2274927e-11	1.3535411e-12
5862	6.5554301e+00	1.4721641e-01	5.1142575e-01	5.0000000e-01	9.9998341e-01	0.0000000e+00	0.0000000e+00	5.7597593e-03	-1.0617130e-01	1.9913678e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8288853e-01	9.2640291e-05	1.4835289e-08	2.9215207e-07	2.9244524e-07	-4.3638024e-09	2.4671859e-12	3.1391036e-13
5863	6.5562925e+00	1.4712484e-01	5.1142744e-01	5.0000000e-01	9.9998387e-01	0.0000000e+00	0.0000000e+00	5.6804613e-03	-1.0612358e-01	1.9615037e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8381955e-01	9.2643209e-05	1.4859846e-08	2.9219022e-07	2.9250627e-07	-4.2881115e-09	6.2110823e-12	2.3106773e-13
5864	6.5571553e+00	1.4703317e-01	5.1142912e-01	5.0000000e-01	9.9998431e-01	0.0000000e+00	0.0000000e+00	5.6009079e-03	-1.0607913e-01	1.9422063e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8410423e-01	9.2677442e-05	1.4895563e-08	2.9232744e-07	2.9266769e-07	-4.2336859e-09	-3.4484610e-13	5.2383151e-13
5865	6.5580196e+00	1.4694181e-01	5.1143081e-01	5.0000000e-01	9.9998475e-01	0.0000000e+00	0.0000000e+00	5.5221136e-03	-1.0604346e-01	1.9586013e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8292647e-01	9.2716783e-05	1.4933390e-08	2.9273531e-07	2.9310266e-07	-4.2123751e-09	1.6377738e-12	1.3732327e-12
5866	6.5588811e+00	1.4685086e-01	5.1143247e-01	5.0000000e-01	9.9998518e-01	0.0000000e+00	0.0000000e+00	5.4434132e-03	-1.0600559e-01	1.9313560e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8346267e-01	9.2753097e-05	1.4966047e-08	2.9294505e-07	2.9334256e-07	-4.1607828e-09	-2.4685478e-12	4.5177155e-13
5867	6.5597390e+00	1.4676020e-01	5.1143409e-01	5.0000000e-01	9.9998561e-01	0.0000000e+00	0.0000000e+00	5.3642150e-03	-1.0597311e-01	1.9010482e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8514480e-01	9.2756130e-05	1.4996188e-08	2.9291515e-07	2.9334346e-07	-4.1173286e-09	-7.6726333e-12	-2.1536041e-12
5868	6.5605946e+00	1.4666976e-01	5.1143564e-01	5.0000000e-01	9.9998604e-01	0.0000000e+00	0.0000000e+00	5.2839565e-03	-1.0594601e-01	1.8185001e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.8804146e-01	9.2762047e-05	1.5027547e-08	2.9263939e-07	2.9310000e-07	-4.0784721e-09	-4.8729442e-12	-1.9196466e-12
5869	6.5614482e+00	1.4657951e-01	5.1143712e-01	5.0000000e-01	9.9998647e-01	0.0000000e+00	0.0000000e+00	5.2022419e-03	-1.0592086e-01	1.7307774e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9180951e-01	9.2733520e-05	1.5054629e-08	2.9216660e-07	2.9265539e-07	-4.0370142e-09	-6.7875543e-12	-2.0794001e-12
5870	6.5623002e+00	1.4648935e-01	5.1143854e-01	5.0000000e-01	9.9998689e-01	0.0000000e+00	0.0000000e+00	5.1195665e-03	-1.0589259e-01	1.6711258e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9420430e-01	9.2752481e-05	1.5088672e-08	2.9200165e-07	2.9252506e-07	-3.9972694e-09	-1.2382470e-11	-2.2348118e-12
5871	6.5631517e+00	1.4639912e-01	5.1143995e-01	5.0000000e-01	9.9998732e-01	0.0000000e+00	0.0000000e+00	5.0359970e-03	-1.0585260e-01	1.6514674e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9608100e-01	9.2737237e-05	1.5115045e-08	2.9185876e-07	2.9241430e-07	-3.9123882e-09	-4.0609217e-12	-1.1021052e-12
5872	6.5640041e+00	1.4630875e-01	5.1144133e-01	5.0000000e-01	9.9998774e-01	0.0000000e+00	0.0000000e+00	4.9513353e-03	-1.0581765e-01	1.6201816e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9826636e-01	9.2712279e-05	1.5143415e-08	2.9160256e-07	2.9218218e-07	-3.8507220e-09	-8.3027965e-12	-2.9969230e-13
5873	6.5648581e+00	1.4621845e-01	5.1144271e-01	5.0000000e-01	9.9998816e-01	0.0000000e+00	0.0000000e+00	4.8664004e-03	-1.0577921e-01	1.6150733e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.9899938e-01	9.2674400e-05	1.5167850e-08	2.9148576e-07	2.9209472e-07	-3.8006539e-09	-2.4052704e-12	-1.0017511e-13
5874	6.5657117e+00	1.4612817e-01	5.1144406e-01	5.0000000e-01	9.9998857e-01	0.0000000e+00	0.0000000e+00	4.7808884e-03	-1.0573726e-01	1.5839787e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-2.0031060e-01	9.2657626e-05	1.5195761e-08	2.9136765e-07	2.9200008e-07	-3.7375467e-09	-9.6211363e-12	-9.3844374e-13
